order_id,order_date,customer,region,product,qty,unit_price,total,status
104030,26/03/2026,Acme Corp,West,Gadget X,22,"$2,150.00","$47,300.00",Pending
104031,27/03/2026,Acme Corp,west,Widget Lite,6,$89.99,$539.94,shipped
104032,28/03/2026,Globex Incorporated,west,Widget Pro,4,"$1,234.50","$4,938.00",Shipped
104033,2026-04-01,Initech,NYC,Widget Pro,12,"$1,234.50","$14,814.00",pending
104034,2026-04-02,Hooli,west,Gizmo Mini,8,$45.00,$360.00,Shipped
104035,13/04/2026,Stark Industries,nyc,Gadget X,14,"$2,150.00","$30,100.00",shipped
104036,2026-04-04,Vehement Capital,West,Widget Pro,21,"$1,234.50","$25,924.50",Shipped
104037,2026-04-05,Vehement Capital,New York,Gadget X,24,"$2,150.00","$51,600.00",shipped
104038,2026-04-06,Umbrella Ltd,East,Widget Pro,27,"$1,234.50","$33,331.50",Pending
104039,2026-04-07,Initech,NYC,Gizmo Mini,23,$45.00,"$1,035.00",shipped
104040,2026-04-08,Stark Industries,East,Widget Lite,5,$89.99,$449.95,Shipped
104041,13/04/2026,Hooli,West,Gizmo Mini,30,$45.00,"$1,350.00",SHIPPED
104042,2026-04-10,Hooli,West,Gadget X,28,"$2,150.00","$60,200.00",shipped
104043,2026-04-11,Soylent Co,west,Widget Lite,25,$89.99,"$2,249.75",Pending
104044,2026-04-12,Initech,New York,Gadget X,20,"$2,150.00","$43,000.00",pending
104045,2026-04-13,Stark Industries,East,Widget Pro,1,"$1,234.50","$1,234.50",pending
104046,Apr 14 2026,Stark Industries,nyc,Gizmo Mini,25,$45.00,"$1,125.00",Shipped
104047,2026-04-15,Acme Corp,NYC,Gadget X,24,"$2,150.00","$51,600.00",Pending
104048,2026-04-16,Vehement Capital,West,Gizmo Mini,20,$45.00,$900.00,Shipped
104049,2026-04-17,Hooli,West,Widget Pro,4,"$1,234.50","$4,938.00",Pending
104050,2026-04-18,Acme Corp,west,Widget Lite,13,$89.99,"$1,169.87",pending
104051,2026-04-19,Wayne Enterprises,west,Widget Lite,3,$89.99,$269.97,pending
104052,Apr 20 2026,Initech,west,Gadget X,1,"$2,150.00","$2,150.00",shipped
104053,2026-04-21,Acme Corp,nyc,Gadget X,15,"$2,150.00","$32,250.00",Pending
104054,Apr 22 2026,Acme Corp,nyc,Gadget X,2,"$2,150.00","$4,300.00",Pending
104055,23/04/2026,Massive Dynamic,East,Widget Pro,8,"$1,234.50","$9,876.00",Pending
104056,2026-04-24,Hooli,nyc,Widget Pro,23,"$1,234.50","$28,393.50",SHIPPED
104057,2026-04-25,Soylent Co,New York,Gadget X,29,"$2,150.00","$62,350.00",Pending
104058,2026-04-26,Globex Incorporated,n-y-c,Gadget X,2,"$2,150.00","$4,300.00",SHIPPED
104059,Apr 27 2026,Globex Incorporated,West,Widget Lite,11,$89.99,$989.89,Pending
104060,2026-04-28,Hooli,East,Widget Lite,19,$89.99,"$1,709.81",pending
104061,2026-03-01,Massive Dynamic,NYC,Gizmo Mini,28,$45.00,"$1,260.00",Shipped
104062,2026-03-02,Acme Corp,East,Gadget X,10,"$2,150.00","$21,500.00",pending
104063,2026-03-03,Hooli,East,Gizmo Mini,20,$45.00,$900.00,pending
104064,2026-03-04,Initech,East,Gizmo Mini,20,$45.00,$900.00,pending
104065,Mar 5 2026,Wayne Enterprises,n-y-c,Gizmo Mini,18,$45.00,$810.00,shipped
104066,2026-03-06,Massive Dynamic,west,Widget Pro,27,"$1,234.50","$33,331.50",SHIPPED
104067,2026-03-07,Acme Corp,East,Widget Lite,18,$89.99,"$1,619.82",Pending
104068,2026-03-08,Globex Incorporated,New York,Widget Lite,26,$89.99,"$2,339.74",Pending
104069,2026-03-09,Wayne Enterprises,n-y-c,Gadget X,29,"$2,150.00","$62,350.00",Shipped
104070,2026-03-10,Globex Incorporated,East,Widget Pro,15,"$1,234.50","$18,517.50",pending
104071,2026-03-11,Globex Incorporated,West,Widget Lite,19,$89.99,"$1,709.81",Shipped
104072,2026-03-12,Initech,West,Gadget X,2,"$2,150.00","$4,300.00",Pending
104073,2026-03-13,Acme Corp,New York,Gizmo Mini,9,$45.00,$405.00,Shipped
104074,2026-03-14,Initech,west,Widget Pro,4,"$1,234.50","$4,938.00",Shipped
104075,2026-03-15,Soylent Co,West,Widget Lite,14,$89.99,"$1,259.86",Shipped
104076,2026-03-16,Umbrella Ltd,East,Widget Lite,6,$89.99,$539.94,SHIPPED
104077,2026-03-17,Vehement Capital,West,Gizmo Mini,1,$45.00,$45.00,pending
104078,2026-03-18,,New York,Gadget X,18,"$2,150.00","$38,700.00",SHIPPED
104079,2026-03-19,Umbrella Ltd,East,Widget Lite,4,$89.99,$359.96,Pending
104080,2026-03-20,Vehement Capital,nyc,Widget Lite,26,$89.99,"$2,339.74",Pending
104081,2026-03-21,Globex Incorporated,New York,Widget Lite,11,$89.99,$989.89,SHIPPED
104082,2026-03-22,Initech,East,Widget Pro,24,"$1,234.50","$29,628.00",Pending
104083,2026-03-23,Globex Incorporated,NYC,Gadget X,17,"$2,150.00","$36,550.00",Pending
104084,2026-03-24,Umbrella Ltd,New York,Gizmo Mini,30,$45.00,"$1,350.00",Shipped
104084,2026-03-24,Umbrella Ltd,New York,Gizmo Mini,30,$45.00,"$1,350.00",Shipped
104085,26/03/2026,Umbrella Ltd,NYC,Widget Pro,15,"$1,234.50","$18,517.50",Shipped
104086,2026-03-27,Wayne Enterprises,New York,Widget Lite,18,$89.99,"$1,619.82",shipped
104087,2026-03-28,Hooli,East,Widget Pro,18,"$1,234.50","$22,221.00",pending
104088,2026-04-01,Hooli,nyc,Gadget X,6,"$2,150.00","$12,900.00",SHIPPED
104089,Apr 2 2026,Massive Dynamic,East,Widget Pro,13,"$1,234.50","$16,048.50",pending
104090,Apr 3 2026,Soylent Co,East,Gizmo Mini,14,$45.00,$630.00,pending
104091,2026-04-04,Wayne Enterprises,West,Gadget X,14,"$2,150.00","$30,100.00",pending
104092,13/04/2026,Initech,New York,Gadget X,1,"$2,150.00","$2,150.00",SHIPPED
104093,2026-04-06,Massive Dynamic,East,Gadget X,28,"$2,150.00","$60,200.00",shipped
104094,2026-04-07,Wayne Enterprises,East,Gizmo Mini,2,$45.00,$90.00,Pending
104094,2026-04-07, Wayne Enterprises ,EAST,Gizmo Mini,2,$45.00,$90.00,Pending
104095,2026-04-09,Globex Incorporated,west,Widget Pro,8,"$1,234.50","$9,876.00",shipped
104096,13/04/2026,Wayne Enterprises,West,Gizmo Mini,6,$45.00,$270.00,Pending
104097,2026-04-11,Globex Incorporated,west,Gadget X,24,"$2,150.00","$51,600.00",SHIPPED
104098,Apr 12 2026,Soylent Co,West,Gizmo Mini,22,$45.00,$990.00,pending
104099,2026-04-13,Umbrella Ltd,East,Gadget X,27,"$2,150.00","$58,050.00",SHIPPED
104100,2026-04-14,Umbrella Ltd,East,Widget Pro,4,"$1,234.50","$4,938.00",pending
104101,15/04/2026,Umbrella Ltd,East,Gadget X,10,"$2,150.00","$21,500.00",Pending
104102,2026-04-16,Initech,NYC,Gadget X,2,"$2,150.00","$4,300.00",Pending
104103,17/04/2026,Initech,n-y-c,Widget Lite,8,$89.99,$719.92,shipped
104104,18/04/2026,Acme Corp,west,Gadget X,10,"$2,150.00","$21,500.00",Pending
104105,2026-04-19,Soylent Co,n-y-c,Widget Lite,10,$89.99,$899.90,pending
104106,2026-04-20,Massive Dynamic,West,Widget Lite,29,$89.99,"$2,609.71",pending
104107,21/04/2026,Globex Incorporated,East,Gadget X,8,"$2,150.00","$17,200.00",pending
104108,2026-04-22,Vehement Capital,NYC,Gizmo Mini,27,$45.00,"$1,215.00",shipped
104109,23/04/2026,Acme Corp,New York,Widget Pro,1,"$1,234.50","$1,234.50",Shipped
104110,2026-04-24,Hooli,west,Widget Lite,8,$89.99,$719.92,pending
104111,2026-04-25,Vehement Capital,East,Gadget X,19,"$2,150.00","$40,850.00",shipped
104112,2026-04-26,Soylent Co,East,Widget Pro,24,"$1,234.50","$29,628.00",shipped
104113,2026-04-27,Massive Dynamic,East,Gadget X,22,"$2,150.00","$47,300.00",shipped
104114,2026-04-28,Soylent Co,west,Widget Lite,2,$89.99,$179.98,Shipped
104115,13/03/2026,Wayne Enterprises,west,Gadget X,10,"$2,150.00","$21,500.00",Shipped
104116,2026-03-02,Globex Incorporated,East,Widget Pro,11,"$1,234.50","$13,579.50",Shipped
104117,2026-03-03,Wayne Enterprises,NYC,Gadget X,2,"$2,150.00","$4,300.00",Shipped
104118,2026-03-04,Massive Dynamic,NYC,Widget Pro,17,"$1,234.50","$20,986.50",pending
104119,2026-03-05,Umbrella Ltd,East,Widget Lite,27,$89.99,"$2,429.73",SHIPPED
104120,2026-03-06,Wayne Enterprises,New York,Widget Pro,23,"$1,234.50","$28,393.50",Pending
104121,2026-03-07,Massive Dynamic,East,Widget Lite,13,$89.99,"$1,169.87",pending
104122,2026-03-08,Globex Incorporated,East,Widget Lite,24,$89.99,"$2,159.76",Pending
104123,Mar 9 2026,Hooli,West,Gadget X,13,"$2,150.00","$27,950.00",Pending
104124,2026-03-10,Stark Industries,West,Widget Lite,4,$89.99,$359.96,shipped
104125,2026-03-11,Globex Incorporated,nyc,Gadget X,19,"$2,150.00","$40,850.00",shipped
104126,Mar 12 2026,Globex Incorporated,East,Gizmo Mini,28,$45.00,"$1,260.00",SHIPPED
104127,Mar 13 2026,Umbrella Ltd,West,Gadget X,28,"$2,150.00","$60,200.00",Pending
104128,2026-03-14,Massive Dynamic,west,Widget Lite,15,$89.99,"$1,349.85",shipped
104129,2026-03-15,Wayne Enterprises,west,Gadget X,5,"$2,150.00","$10,750.00",Shipped
104130,2026-03-16,Soylent Co,New York,Widget Lite,15,$89.99,"$1,349.85",SHIPPED
104131,2026-03-17,Umbrella Ltd,East,Widget Pro,9,"$1,234.50","$11,110.50",Shipped
104132,2026-03-18,Wayne Enterprises,East,Widget Lite,15,$89.99,"$1,349.85",pending
104133,2026-03-19,Initech,n-y-c,Widget Lite,9,$89.99,$809.91,shipped
104134,2026-03-20,Vehement Capital,East,Gadget X,14,"$2,150.00","$30,100.00",Pending
104135,2026-03-21,Initech,East,Widget Lite,7,$89.99,$629.93,Pending
104136,22/03/2026,Wayne Enterprises,East,Gizmo Mini,4,$45.00,$180.00,SHIPPED
104137,23/03/2026,Globex Incorporated,East,Gizmo Mini,11,$45.00,$495.00,shipped
104138,2026-03-24,Hooli,East,Widget Pro,1,"$1,234.50","$1,234.50",Pending
104139,2026-03-25,Massive Dynamic,nyc,Gizmo Mini,8,$45.00,$360.00,Shipped
104140,2026-03-26,Massive Dynamic,New York,Widget Lite,1,$89.99,$89.99,Pending
104141,27/03/2026,Hooli,West,Gizmo Mini,17,$45.00,$765.00,Shipped
104142,2026-03-28,Massive Dynamic,n-y-c,Widget Lite,6,$89.99,$539.94,Shipped
104143,Apr 1 2026,Vehement Capital,West,Widget Pro,19,"$1,234.50","$23,455.50",SHIPPED
104144,Apr 2 2026,Soylent Co,West,Widget Pro,16,"$1,234.50","$19,752.00",SHIPPED
104145,13/04/2026,Acme Corp,west,Widget Lite,17,$89.99,"$1,529.83",Pending
104146,2026-04-04,Globex Incorporated,west,Gizmo Mini,13,$45.00,$585.00,shipped
104147,2026-04-05,Initech,West,Gadget X,27,"$2,150.00","$58,050.00",Pending
104148,2026-04-06,Soylent Co,nyc,Widget Pro,2,"$1,234.50","$2,469.00",shipped
104149,13/04/2026,Vehement Capital,west,Widget Lite,3,$89.99,$269.97,shipped
104150,Apr 8 2026,Massive Dynamic,East,Gizmo Mini,2,$45.00,$90.00,Pending
104151,13/04/2026,Soylent Co,East,Widget Lite,5,$89.99,$449.95,Pending
104152,2026-04-10,Globex Incorporated,west,Widget Lite,3,$89.99,$269.97,Shipped
104153,2026-04-11,Acme Corp,New York,Widget Pro,21,"$1,234.50","$25,924.50",Pending
104154,2026-04-12,Soylent Co,West,Gizmo Mini,21,$45.00,$945.00,shipped
104155,13/04/2026,Massive Dynamic,East,Widget Lite,6,$89.99,$539.94,Pending
104156,2026-04-14,Globex Incorporated,west,Widget Pro,15,"$1,234.50","$18,517.50",SHIPPED
104157,2026-04-15,Hooli,East,Widget Lite,25,$89.99,"$2,249.75",Pending
104158,2026-04-16,Umbrella Ltd,nyc,Gadget X,22,"$2,150.00","$47,300.00",Shipped
104159,2026-04-17,Hooli,west,Widget Pro,11,"$1,234.50","$13,579.50",pending
104160,2026-04-18,Hooli,NYC,Widget Pro,4,"$1,234.50","$4,938.00",pending
104161,19/04/2026,Soylent Co,West,Widget Lite,4,$89.99,$359.96,Shipped
104162,2026-04-20,Wayne Enterprises,East,Gizmo Mini,25,$45.00,"$1,125.00",pending
104163,2026-04-21,Massive Dynamic,East,Widget Pro,23,"$1,234.50","$28,393.50",pending
104164,2026-04-22,Massive Dynamic,East,Gizmo Mini,10,$45.00,$450.00,shipped
104165,2026-04-23,Vehement Capital,NYC,Widget Pro,3,"$1,234.50","$3,703.50",SHIPPED
104166,2026-04-24,Stark Industries,New York,Widget Lite,29,$89.99,"$2,609.71",Shipped
104167,2026-04-25,Umbrella Ltd,East,Gizmo Mini,30,$45.00,"$1,350.00",Shipped
104168,26/04/2026,Vehement Capital,nyc,Gizmo Mini,16,$45.00,$720.00,Pending
104169,Apr 27 2026,Initech,West,Widget Pro,22,"$1,234.50","$27,159.00",shipped
104170,28/04/2026,Globex Incorporated,West,Gadget X,5,"$2,150.00","$10,750.00",pending
104171,2026-03-01,Wayne Enterprises,West,Widget Lite,,$89.99,"$1,889.79",Pending
104172,2026-03-02,Vehement Capital,nyc,Widget Pro,22,"$1,234.50","$27,159.00",Shipped
104173,2026-03-03,Globex Incorporated,NYC,Widget Lite,14,$89.99,"$1,259.86",Shipped
104174,13/03/2026,Wayne Enterprises,west,Gadget X,3,"$2,150.00","$6,880.00",Pending
104175,13/03/2026,Hooli,west,Widget Lite,20,$89.99,"$1,799.80",Pending
104176,Mar 6 2026,Massive Dynamic,East,Gizmo Mini,25,$45.00,"$1,125.00",Pending
104177,2026-03-07,Umbrella Ltd,East,Gadget X,20,"$2,150.00","$43,000.00",Pending
104178,2026-03-08,Vehement Capital,West,Gadget X,10,"$2,150.00","$21,500.00",Pending
104179,2026-03-09,Vehement Capital,East,Gizmo Mini,1,$45.00,$45.00,Pending
104180,Mar 10 2026,Soylent Co,n-y-c,Gizmo Mini,12,$45.00,$540.00,Pending
104181,Mar 11 2026,Massive Dynamic,East,Gadget X,5,"$2,150.00","$10,750.00",shipped
104182,Mar 12 2026,Acme Corp,west,Widget Pro,1,"$1,234.50","$1,234.50",shipped
104183,2026-03-13,Globex Incorporated,East,Widget Pro,29,"$1,234.50","$35,800.50",SHIPPED
104184,2026-03-14,Stark Industries,East,Gizmo Mini,7,$45.00,$315.00,shipped
104185,15/03/2026,Stark Industries,East,Widget Pro,16,"$1,234.50","$19,752.00",Shipped
104186,2026-03-16,Globex Incorporated,East,Gizmo Mini,19,$45.00,$855.00,SHIPPED
104187,2026-03-17,Vehement Capital,West,Widget Pro,5,"$1,234.50","$6,172.50",pending
104188,2026-03-18,Wayne Enterprises,nyc,Widget Pro,16,"$1,234.50","$19,752.00",SHIPPED
104189,2026-03-19,Vehement Capital,west,Gizmo Mini,7,$45.00,$315.00,SHIPPED
104190,20/03/2026,Stark Industries,nyc,Gadget X,11,"$2,150.00","$23,650.00",Pending
104191,21/03/2026,Wayne Enterprises,West,Widget Pro,25,"$1,234.50","$30,862.50",shipped
104192,2026-03-22,Soylent Co,East,Widget Pro,8,"$1,234.50","$9,876.00",Pending
104193,2026-03-23,Initech,west,Gizmo Mini,1,$45.00,$45.00,Pending
104194,24/03/2026,Vehement Capital,west,Widget Lite,29,$89.99,"$2,609.71",Shipped
104195,2026-03-25,Initech,west,Widget Lite,2,$89.99,$179.98,Shipped
104196,2026-03-26,Globex Incorporated,East,Gadget X,5,"$2,150.00","$10,750.00",SHIPPED
104197,Mar 27 2026,Globex Incorporated,East,Gadget X,16,"$2,150.00","$34,400.00",shipped
104198,2026-03-28,Wayne Enterprises,n-y-c,Gizmo Mini,30,$45.00,"$1,350.00",Shipped
104199,2026-04-01,Vehement Capital,West,Widget Pro,3,"$1,234.50","$3,703.50",Pending
104200,2026-04-02,Initech,nyc,Gizmo Mini,6,$45.00,$270.00,pending
104201,Apr 3 2026,Stark Industries,East,Widget Pro,11,"$1,234.50","$13,579.50",Pending
104202,2026-04-04,Stark Industries,East,Gadget X,19,"$2,150.00","$40,850.00",Pending
104203,Apr 5 2026,Globex Incorporated,West,Gizmo Mini,23,$45.00,"$1,035.00",Pending
104204,2026-04-06,Initech,East,Widget Lite,22,$89.99,"$1,979.78",Shipped
104205,2026-04-07,Initech,East,Gadget X,26,"$2,150.00","$55,900.00",shipped
104206,2026-04-08,Vehement Capital,West,Gizmo Mini,29,$45.00,"$1,305.00",SHIPPED
104207,2026-04-09,Umbrella Ltd,East,Gizmo Mini,2,$45.00,$90.00,shipped
104208,13/04/2026,Wayne Enterprises,nyc,Widget Pro,12,"$1,234.50","$14,814.00",shipped
104209,13/04/2026,Stark Industries,west,Gizmo Mini,10,$45.00,$450.00,Pending
104210,2026-04-12,Massive Dynamic,East,Widget Pro,10,"$1,234.50","$12,345.00",Pending
104211,2026-04-13,Umbrella Ltd,East,Gadget X,21,"$2,150.00","$45,150.00",Pending
104212,14/04/2026,Stark Industries,East,Gizmo Mini,28,$45.00,"$1,260.00",shipped
104213,2026-04-15,Umbrella Ltd,East,Gadget X,7,"$2,150.00","$15,050.00",Shipped
104214,2026-04-16,Vehement Capital,west,Gizmo Mini,13,$45.00,$585.00,pending
104215,17/04/2026,Massive Dynamic,n-y-c,Widget Lite,26,$89.99,"$2,339.74",Pending
104216,2026-04-18,Acme Corp,East,Widget Lite,6,$89.99,$539.94,Pending
104217,2026-04-19,Soylent Co,East,Widget Lite,11,$89.99,$989.89,Pending
104218,2026-04-20,Hooli,West,Gizmo Mini,21,$45.00,$945.00,pending
104219,2026-04-21,Globex Incorporated,nyc,Widget Lite,25,$89.99,"$2,249.75",shipped
104220,2026-04-22,Vehement Capital,East,Widget Pro,13,"$1,234.50","$16,048.50",pending
104221,23/04/2026,Acme Corp,East,Widget Pro,14,"$1,234.50","$17,283.00",shipped
104222,2026-04-24,Acme Corp,West,Widget Lite,17,$89.99,"$1,529.83",Shipped
104223,2026-04-25,Massive Dynamic,East,Gadget X,30,"$2,150.00","$64,500.00",pending
104224,2026-04-26,Vehement Capital,East,Gizmo Mini,7,$45.00,$315.00,Shipped
104225,27/04/2026,Stark Industries,nyc,Gadget X,26,"$2,150.00","$55,900.00",SHIPPED
104226,Apr 28 2026,Globex Incorporated,West,Gizmo Mini,13,$45.00,$585.00,pending
104226,Apr 28 2026,Globex Incorporated,West,Gizmo Mini,13,$45.00,$585.00,pending
104227,2026-03-02,Massive Dynamic,west,Widget Lite,29,$89.99,"$2,609.71",Pending
104228,13/03/2026,Vehement Capital,West,Widget Lite,25,$89.99,"$2,249.75",shipped
104229,2026-03-04,Massive Dynamic,East,Gadget X,14,"$2,150.00","$30,100.00",Shipped
104230,2026-03-05,Globex Incorporated,East,Gizmo Mini,15,$45.00,$675.00,shipped
104231,13/03/2026,,East,Widget Pro,12,"$1,234.50","$14,814.00",Shipped
104232,2026-03-07,Acme Corp,East,Widget Pro,6,"$1,234.50","$7,407.00",Pending
104233,13/03/2026,Soylent Co,East,Widget Pro,14,"$1,234.50","$17,283.00",Shipped
104234,2026-03-09,Umbrella Ltd,nyc,Gizmo Mini,7,$45.00,$315.00,Shipped
104235,Mar 10 2026,Globex Incorporated,East,Widget Pro,30,"$1,234.50","$37,035.00",pending
104236,Mar 11 2026,Stark Industries,New York,Widget Pro,16,"$1,234.50","$19,752.00",Shipped
104237,13/03/2026,Massive Dynamic,East,Widget Lite,6,$89.99,$539.94,Shipped
104238,2026-03-13,Acme Corp,West,Widget Lite,15,$89.99,"$1,349.85",SHIPPED
104239,Mar 14 2026,Initech,West,Widget Pro,27,"$1,234.50","$33,331.50",Pending
104240,2026-03-15,,west,Gizmo Mini,10,$45.00,$450.00,Shipped
104241,16/03/2026,Acme Corp,West,Gizmo Mini,9,$45.00,$405.00,Shipped
104242,2026-03-17,Umbrella Ltd,East,Gizmo Mini,14,$45.00,$630.00,SHIPPED
104243,2026-03-18,Vehement Capital,NYC,Gadget X,9,"$2,150.00","$19,350.00",Pending
104244,Mar 19 2026,Umbrella Ltd,West,Gadget X,25,"$2,150.00","$53,750.00",Pending
104245,2026-03-20,Soylent Co,East,Widget Pro,29,"$1,234.50","$35,800.50",shipped
104246,2026-03-21,Massive Dynamic,West,Gizmo Mini,19,$45.00,$855.00,Shipped
104247,2026-03-22,Acme Corp,NYC,Widget Pro,9,"$1,234.50","$11,110.50",SHIPPED
104248,23/03/2026,Hooli,nyc,Widget Lite,14,$89.99,"$1,259.86",Shipped
104249,2026-03-24,Massive Dynamic,East,Gizmo Mini,28,$45.00,"$1,260.00",Shipped
104250,2026-03-25,Stark Industries,East,Gizmo Mini,24,$45.00,"$1,080.00",Shipped
104251,2026-03-26,Globex Incorporated,west,Gadget X,17,"$2,150.00","$36,550.00",shipped
104252,2026-03-27,Wayne Enterprises,East,Widget Lite,27,$89.99,"$2,429.73",Shipped
104253,2026-03-28,Wayne Enterprises,New York,Gizmo Mini,2,$45.00,$90.00,Shipped
104254,2026-04-01,Soylent Co,west,Gizmo Mini,10,$45.00,$450.00,pending
104255,13/04/2026,Acme Corp,nyc,Widget Pro,26,"$1,234.50","$32,097.00",pending
104256,13/04/2026,Initech,NYC,Gizmo Mini,7,$45.00,$315.00,Pending
104257,2026-04-04,Initech,nyc,Gizmo Mini,3,$45.00,$135.00,shipped
104258,2026-04-05,Wayne Enterprises,East,Widget Lite,10,$89.99,$899.90,shipped
104259,2026-04-06,Globex Incorporated,West,Widget Pro,11,"$1,234.50","$13,579.50",pending
104260,2026-04-07,Initech,East,Gadget X,20,"$2,150.00","$43,000.00",shipped
104261,Apr 8 2026,Soylent Co,n-y-c,Gadget X,18,"$2,150.00","$38,700.00",pending
104262,2026-04-09,Soylent Co,East,Widget Lite,18,$89.99,"$1,619.82",Shipped
104263,2026-04-10,Umbrella Ltd,East,Gadget X,16,"$2,150.00","$34,600.00",shipped
104264,2026-04-11,Hooli,West,Widget Lite,22,$89.99,"$1,979.78",SHIPPED
104265,2026-04-12,Umbrella Ltd,New York,Gadget X,1,"$2,150.00","$2,150.00",shipped
104266,2026-04-13,Umbrella Ltd,west,Gizmo Mini,23,$45.00,"$1,035.00",Pending
104266,2026-04-13, Umbrella Ltd ,WEST,Gizmo Mini,23,$45.00,"$1,035.00",Pending
104267,2026-04-15,Globex Incorporated,west,Widget Pro,15,"$1,234.50","$18,517.50",shipped
104268,2026-04-16,Stark Industries,West,Widget Lite,6,$89.99,$539.94,SHIPPED
104269,2026-04-17,Umbrella Ltd,East,Gadget X,20,"$2,150.00","$43,000.00",pending
104270,2026-04-18,Soylent Co,East,Gizmo Mini,7,$45.00,$315.00,Pending
104271,19/04/2026,Acme Corp,west,Gizmo Mini,22,$45.00,$990.00,SHIPPED
104272,2026-04-20,Initech,New York,Widget Pro,28,"$1,234.50","$34,566.00",shipped
104273,2026-04-21,Wayne Enterprises,west,Gizmo Mini,28,$45.00,"$1,260.00",pending
104274,2026-04-22,Initech,West,Widget Pro,12,"$1,234.50","$14,814.00",shipped
104275,23/04/2026,Hooli,East,Gadget X,21,"$2,150.00","$45,150.00",SHIPPED
104276,2026-04-24,Wayne Enterprises,West,Widget Pro,23,"$1,234.50","$28,393.50",Pending
104277,25/04/2026,Wayne Enterprises,n-y-c,Gizmo Mini,2,$45.00,$90.00,pending
104278,2026-04-26,Hooli,west,Gizmo Mini,7,$45.00,$315.00,shipped
104279,27/04/2026,Wayne Enterprises,n-y-c,Gadget X,5,"$2,150.00","$10,750.00",pending
104280,2026-04-28,Wayne Enterprises,west,Widget Lite,21,$89.99,"$1,889.79",SHIPPED
104281,2026-03-01,Globex Incorporated,west,Gadget X,6,"$2,150.00","$12,900.00",pending
104282,Mar 2 2026,Initech,NYC,Widget Lite,26,$89.99,"$2,339.74",pending
104283,2026-03-03,Globex Incorporated,East,Gadget X,5,"$2,150.00","$10,750.00",shipped
104284,2026-03-04,Massive Dynamic,New York,Widget Lite,20,$89.99,"$1,799.80",SHIPPED
104285,2026-03-05,Hooli,East,Gadget X,9,"$2,150.00","$19,350.00",shipped
104286,13/03/2026,Wayne Enterprises,west,Widget Pro,20,"$1,234.50","$24,690.00",Pending
104287,13/03/2026,Acme Corp,west,Gadget X,24,"$2,150.00","$51,600.00",Pending
104288,2026-03-08,Initech,n-y-c,Widget Pro,18,"$1,234.50","$22,221.00",pending
104289,Mar 9 2026,Wayne Enterprises,NYC,Gadget X,26,"$2,150.00","$55,900.00",Pending
104290,13/03/2026,Massive Dynamic,East,Widget Pro,25,"1,234.50 USD","$30,862.50",pending
104291,13/03/2026,Hooli,East,Widget Pro,3,"$1,234.50","$3,703.50",pending
104292,Mar 12 2026,Soylent Co,East,Gizmo Mini,5,$45.00,$225.00,Pending
104293,2026-03-13,Umbrella Ltd,East,Gizmo Mini,25,$45.00,"$1,125.00",Pending
104294,2026-03-14,Soylent Co,n-y-c,Gizmo Mini,10,$45.00,$450.00,pending
104295,15/03/2026,Acme Corp,west,Gadget X,4,"$2,150.00","$8,600.00",pending
104296,16/03/2026,Wayne Enterprises,East,Gizmo Mini,30,$45.00,"$1,350.00",Shipped
104297,Mar 17 2026,,East,Gadget X,7,"$2,150.00","$15,050.00",pending
104298,2026-03-18,Vehement Capital,East,Widget Lite,14,$89.99,"$1,259.86",Pending
104299,2026-03-19,Globex Incorporated,nyc,Gadget X,20,"$2,150.00","$43,000.00",shipped
104300,2026-03-20,Stark Industries,west,Gizmo Mini,2,$45.00,$90.00,pending
104301,2026-03-21,Massive Dynamic,west,Widget Pro,22,"$1,234.50","$27,159.00",pending
104302,2026-03-22,Umbrella Ltd,NYC,Widget Lite,10,$89.99,$899.90,Pending
104303,2026-03-23,Hooli,NYC,Gizmo Mini,16,$45.00,$720.00,SHIPPED
104304,2026-03-24,Umbrella Ltd,East,Widget Pro,13,"$1,234.50","$16,048.50",Pending
104305,2026-03-25,Massive Dynamic,NYC,Gizmo Mini,4,$45.00,$180.00,pending
104306,2026-03-26,Umbrella Ltd,West,Widget Pro,23,"$1,234.50","$28,393.50",Shipped
104307,2026-03-27,Vehement Capital,East,Gadget X,13,"$2,150.00","$27,950.00",Shipped
104308,2026-03-28,Initech,East,Widget Pro,23,"$1,234.50","$28,393.50",Shipped
104309,13/04/2026,Acme Corp,East,Widget Pro,24,"$1,234.50","$29,628.00",SHIPPED
104310,13/04/2026,Soylent Co,New York,Widget Pro,20,"$1,234.50","$24,690.00",SHIPPED
104311,2026-04-03,Globex Incorporated,East,Widget Lite,29,$89.99,"$2,609.71",pending
104312,2026-04-04,Acme Corp,West,Gizmo Mini,23,$45.00,"$1,035.00",Shipped
104313,2026-04-05,Umbrella Ltd,East,Gizmo Mini,16,$45.00,$720.00,Pending
104314,2026-04-06,Initech,East,Widget Lite,12,$89.99,"$1,079.88",pending
104315,2026-04-07,Stark Industries,West,Gadget X,5,"$2,150.00","$10,750.00",Pending
104316,Apr 8 2026,Soylent Co,NYC,Widget Lite,9,$89.99,$809.91,pending
104317,13/04/2026,Wayne Enterprises,East,Gadget X,6,"$2,150.00","$12,900.00",SHIPPED
104318,13/04/2026,Acme Corp,west,Gizmo Mini,18,$45.00,$810.00,pending
104319,13/04/2026,Vehement Capital,New York,Widget Lite,12,$89.99,"$1,079.88",Shipped
104320,2026-04-12,Vehement Capital,East,Gadget X,18,"$2,150.00","$38,700.00",pending
